sample_id,lake_name,year,date_sampled,parameter,sample_location,value
2362,Turtle,2015,15-Jul-15,Max depth (m),Epilimnion,7
2378,Todd,2015,22-Jul-15,Max depth (m),Epilimnion,10
2388,Summit,2015,27-Jul-15,Max depth (m),Epilimnion,14.9
2560,Mayfield,2017,11-Jul-17,Max depth (m),Epilimnion,7.9
2621,Griffy,2017,15-Aug-17,Max depth (m),Epilimnion,9.6
2653,"Twin Pitts, East",2018,2-Jul-18,Max depth (m),Epilimnion,5
2676,Gooseneck,2018,16-Jul-18,Max depth (m),Epilimnion,10.3
2677,"Failing ""Gentian""",2018,16-Jul-18,Max depth (m),Epilimnion,10
2705,Scott,2018,26-Jul-18,Max depth (m),Epilimnion,14.6
2504,Pretty,2016,2-Aug-16,Max depth (m),Epilimnion,24.99
2554,John Hay,2017,10-Jul-17,Max depth (m),Epilimnion,5.9
2557,Patoka Reservoir,2017,10-Jul-17,Max depth (m),Epilimnion,7.3
2596,Clair,2017,25-Jul-17,Max depth (m),Epilimnion,16
2600,Crooked,2017,31-Jul-17,Max depth (m),Epilimnion,18.6
2660,Bass,2018,3-Jul-18,Max depth (m),Epilimnion,15.5
2667,Lawrence,2018,9-Jul-18,Max depth (m),Epilimnion,19
2374,Goodman,2015,22-Jul-15,Max depth (m),Epilimnion,7.92
2469,Redbud,2016,20-Jul-16,Max depth (m),Epilimnion,7
2482,Star,2016,27-Jul-16,Max depth (m),Epilimnion,7.62
2566,White Pine,2017,12-Jul-17,Max depth (m),Epilimnion,3.5
2359,T Lake,2015,15-Jul-15,Max depth (m),Epilimnion,7.6
2438,Silver,2016,27-Jun-16,Max depth (m),Epilimnion,10.52
2470,Hackberry,2016,20-Jul-16,Max depth (m),Epilimnion,9
2478,Chrisney,2016,18-Jul-16,Max depth (m),Epilimnion,4
2479,Scheister,2016,27-Jul-16,Max depth (m),Epilimnion,14.63
2491,Kuhn,2016,26-Jul-16,Max depth (m),Epilimnion,8.08
2502,South Twin,2016,2-Aug-16,Max depth (m),Epilimnion,15.54
2593,Crooked,2017,25-Jul-17,Max depth (m),Epilimnion,31.7
2360,Bobcat,2015,15-Jul-15,Max depth (m),Epilimnion,9
2366,Bass,2015,15-Jul-15,Max depth (m),Epilimnion,16
2389,Wawasee,2015,28-Jul-15,Max depth (m),Epilimnion,22.8
2443,Atwood,2016,28-Jun-16,Max depth (m),Epilimnion,9.75
2452,South Twin,2016,5-Jul-16,Max depth (m),Epilimnion,17.4
2466,Chapel pit,2016,20-Jul-16,Max depth (m),Epilimnion,5.8
2474,Springs Valley (Tucker),2016,18-Jul-16,Max depth (m),Epilimnion,9.14
2516,North Twin,2016,13-Aug-16,Max depth (m),Epilimnion,12
2563,Horshoe,2017,12-Jul-17,Max depth (m),Epilimnion,7.3
2598,Cedar,2017,31-Jul-17,Max depth (m),Epilimnion,8.8
2599,Barton,2017,31-Jul-17,Max depth (m),Epilimnion,9.1
2648,Little Bause,2018,26-Jun-18,Max depth (m),Epilimnion,4.8
2670,Bass (N. Chain),2018,9-Jul-18,Max depth (m),Epilimnion,9.5
2394,Yellowwood,2015,29-Jul-15,Max depth (m),Epilimnion,8.5
2455,Lake of the Woods,2016,5-Jul-16,Max depth (m),Epilimnion,25.7
2463,Maxinkuckee,2016,12-Jul-16,Max depth (m),Epilimnion,26.97
2572,Goldeneye,2017,17-Jul-17,Max depth (m),Epilimnion,4.8
2606,Upper Long,2017,31-Jul-17,Max depth (m),Epilimnion,16.2
2610,Lawrence,2017,7-Aug-17,Max depth (m),Epilimnion,20
2646,McClish,2018,25-Jun-18,Max depth (m),Epilimnion,17
2688,Pretty,2018,23-Jul-18,Max depth (m),Epilimnion,25.1
2344,Blackman,2015,6-Jul-15,Max depth (m),Epilimnion,16.9
2368,Goose,2015,21-Jul-15,Max depth (m),Epilimnion,12.2
2369,Failing,2015,20-Jul-15,Max depth (m),Epilimnion,12
2440,Beaver Dam,2016,27-Jun-16,Max depth (m),Epilimnion,7.16
2506,Story (Lower),2016,8-Aug-16,Max depth (m),Epilimnion,9.1
2605,Latta,2017,31-Jul-17,Max depth (m),Epilimnion,10.4
2654,"Twin Pitts, West",2018,2-Jul-18,Max depth (m),Epilimnion,2.7
2682,Goshen Dam Pond,2018,17-Jul-18,Max depth (m),Epilimnion,2.6
2701,Chapel Pit,2018,26-Jul-18,Max depth (m),Epilimnion,6.1
2714,Scheister,2018,31-Jul-18,Max depth (m),Epilimnion,14.9
2350,Bass (N.Chain),2015,14-Jul-15,Max depth (m),Epilimnion,9.6
2385,Oswego,2015,28-Jul-15,Max depth (m),Epilimnion,11
2390,Webster,2015,28-Jul-15,Max depth (m),Epilimnion,15.5
2500,Rothenberger,2016,2-Aug-16,Max depth (m),Epilimnion,14.63
2522,Hunter,2016,15-Aug-16,Max depth (m),Epilimnion,8.5
2564,West,2017,12-Jul-17,Max depth (m),Epilimnion,25
2567,Long,2017,17-Jul-17,Max depth (m),Epilimnion,8.2
2568,Loomis,2017,17-Jul-17,Max depth (m),Epilimnion,16.7
2587,Jimmerson,2017,24-Jul-17,Max depth (m),Epilimnion,16.8
2678,Pleasant,2018,16-Jul-18,Max depth (m),Epilimnion,12.8
2679,Syl-Van,2018,16-Jul-18,Max depth (m),Epilimnion,11
2698,University,2018,25-Jul-18,Max depth (m),Epilimnion,10.4
2365,Hale,2015,15-Jul-15,Max depth (m),Epilimnion,8.5
2464,Holem,2016,12-Jul-16,Max depth (m),Epilimnion,8.69
2489,Knapp,2016,26-Jul-16,Max depth (m),Epilimnion,17.4
2509,Hamiliton,2016,8-Aug-16,Max depth (m),Epilimnion,21.3
2542,Mongo Mill Pond,2017,21-Jun-17,Max depth (m),Epilimnion,2.5
2632,George,2018,25-Jun-18,Max depth (m),Epilimnion,24.9
2658,Bobcat,2018,3-Jul-18,Max depth (m),Epilimnion,9.1
2689,Big Long,2018,23-Jul-18,Max depth (m),Epilimnion,25.7
2717,Redbud,2018,7-Aug-18,Max depth (m),Epilimnion,NA
2718,Locust,2018,7-Aug-18,Max depth (m),Epilimnion,4.8
2353,Hog,2015,14-Jul-15,Max depth (m),Epilimnion,16.8
2361,Skunk,2015,15-Jul-15,Max depth (m),Epilimnion,5
2377,Sycamore,2015,22-Jul-15,Max depth (m),Epilimnion,7.62
2578,Schlamm,2017,17-Jul-17,Max depth (m),Epilimnion,6.6
2681,Latta,2018,16-Jul-18,Max depth (m),Epilimnion,10.9
2690,Dallas,2018,23-Jul-18,Max depth (m),Epilimnion,31
2335,Atwood,2015,29-Jun-15,Max depth (m),Epilimnion,10.1
2379,Trimble,2015,22-Jul-15,Max depth (m),Epilimnion,3.04
2446,Tippecanoe,2016,28-Jun-16,Max depth (m),Epilimnion,32.3
2473,Elk Creek #9,2016,19-Jul-16,Max depth (m),Epilimnion,6.4
2539,Atwood,2017,19-Jun-17,Max depth (m),Epilimnion,10
2574,Bowen,2017,17-Jul-17,Max depth (m),Epilimnion,18.2
2588,Snow,2017,24-Jul-17,Max depth (m),Epilimnion,24.7
2643,Silver,2018,25-Jun-18,Max depth (m),Epilimnion,9.14
2659,Skunk,2018,3-Jul-18,Max depth (m),Epilimnion,4.5
2700,Clear,2018,26-Jul-18,Max depth (m),Epilimnion,5.8
2716,Spencer,2018,6-Aug-18,Max depth (m),Epilimnion,5.5
2356,Long,2015,13-Jul-15,Max depth (m),Epilimnion,8.6
2382,Center,2015,28-Jul-15,Max depth (m),Epilimnion,13
2458,Long,2016,11-Jul-16,Max depth (m),Epilimnion,9.14
2485,Fletcher,2016,25-Jul-16,Max depth (m),Epilimnion,12.04
2499,Goldeneye,2016,1-Aug-16,Max depth (m),Epilimnion,4.57
2604,Adams,2017,31-Jul-17,Max depth (m),Epilimnion,27.7
2607,Kiser,2017,7-Aug-17,Max depth (m),Epilimnion,6
2634,Big Otter,2018,25-Jun-18,Max depth (m),Epilimnion,12.7
2640,Gordy,2018,26-Jun-18,Max depth (m),Epilimnion,10.6
2694,Big Chapman,2018,24-Jul-18,Max depth (m),Epilimnion,12
2332,Oliver,2015,29-Jun-15,Max depth (m),Epilimnion,27
2442,Dallas,2016,27-Jun-16,Max depth (m),Epilimnion,30.2
2454,Still,2016,5-Jul-16,Max depth (m),Epilimnion,19.3
2505,Bixler,2016,2-Aug-16,Max depth (m),Epilimnion,11.58
2547,Engle,2017,26-Jun-17,Max depth (m),Epilimnion,8.2
2553,Tipsaw,2017,5-Jul-17,Max depth (m),Epilimnion,6
2642,Loon,2018,25-Jun-18,Max depth (m),Epilimnion,5.48
2687,Brokesha,2018,23-Jul-18,Max depth (m),Epilimnion,5.7
2693,Tippecanoe,2018,24-Jul-18,Max depth (m),Epilimnion,37
2704,Fry,2018,26-Jul-18,Max depth (m),Epilimnion,2.7
2331,Otter,2015,30-Jun-15,Max depth (m),Epilimnion,9.5
2370,Marsh,2015,20-Jul-15,Max depth (m),Epilimnion,12
2375,Redbud,2015,22-Jul-15,Max depth (m),Epilimnion,7
2449,Upper Long,2016,6-Jul-16,Max depth (m),Epilimnion,14
2514,Monroe (Lower),2016,10-Aug-16,Max depth (m),Epilimnion,NA
2524,Simonton,2016,15-Aug-16,Max depth (m),Epilimnion,7.3
2544,Henry,2017,21-Jun-17,Max depth (m),Epilimnion,6.2
2561,Chapel Pit,2017,11-Jul-17,Max depth (m),Epilimnion,6
2589,Pleasant,2017,24-Jul-17,Max depth (m),Epilimnion,15
2601,Otter,2017,31-Jul-17,Max depth (m),Epilimnion,8.8
2608,Big Chapman,2017,7-Aug-17,Max depth (m),Epilimnion,13
2611,Mill Pond,2017,7-Aug-17,Max depth (m),Epilimnion,5.5
2337,Big Turkey,2015,29-Jun-15,Max depth (m),Epilimnion,20.1
2367,Goldeneye,2015,21-Jul-15,Max depth (m),Epilimnion,4
2483,Skunk,2016,27-Jul-16,Max depth (m),Epilimnion,4.3
2501,Nauvoo,2016,2-Aug-16,Max depth (m),Epilimnion,7.9
2521,Diamond,2016,16-Aug-16,Max depth (m),Epilimnion,23.2
2540,Westler,2017,19-Jun-17,Max depth (m),Epilimnion,10
2613,Hartz,2017,8-Aug-17,Max depth (m),Epilimnion,10
2615,Mansfield Reservoir (Hardin),2017,8-Aug-17,Max depth (m),Epilimnion,18
2672,Canada,2018,10-Jul-18,Max depth (m),Epilimnion,6.7
2684,Upper Long,2018,17-Jul-18,Max depth (m),Epilimnion,16.3
2691,Syracuse,2018,23-Jul-18,Max depth (m),Epilimnion,10.1
2715,Stump Jumper,2018,31-Jul-18,Max depth (m),Epilimnion,9.1
2345,Loon,2015,6-Jul-15,Max depth (m),Epilimnion,18
2351,Fish (Lower),2015,14-Jul-15,Max depth (m),Epilimnion,4.7
2357,Clear (LaPorte),2015,13-Jul-15,Max depth (m),Epilimnion,3.6
2364,Hackberry,2015,15-Jul-15,Max depth (m),Epilimnion,8.25
2579,Starve Hollow,2017,17-Jul-17,Max depth (m),Epilimnion,4.8
2638,Engle,2018,26-Jun-18,Max depth (m),Epilimnion,8.1
2649,Knapp,2018,26-Jun-18,Max depth (m),Epilimnion,17.7
2657,Fox,2018,3-Jul-18,Max depth (m),Epilimnion,9.1
2347,Big Otter,2015,7-Jul-15,Max depth (m),Epilimnion,12.2
2448,Hoffman,2016,6-Jul-16,Max depth (m),Epilimnion,9.4
2465,Lower Fry,2016,20-Jul-16,Max depth (m),Epilimnion,2.1
2507,Story (Upper),2016,8-Aug-16,Max depth (m),Epilimnion,8.7
2586,Trout,2017,19-Jul-17,Max depth (m),Epilimnion,6
2620,Brookville,2017,15-Aug-17,Max depth (m),Epilimnion,31.4
2635,Little Otter,2018,25-Jun-18,Max depth (m),Epilimnion,10.5
2674,Loomis,2018,10-Jul-18,Max depth (m),Epilimnion,16.5
2349,Hartz,2015,14-Jul-15,Max depth (m),Epilimnion,10.1
2383,James,2015,28-Jul-15,Max depth (m),Epilimnion,19
2543,Big Turkey,2017,21-Jun-17,Max depth (m),Epilimnion,19.4
2683,Rothenberger,2018,17-Jul-18,Max depth (m),Epilimnion,8.5
2711,Mississinewa Res.,2018,31-Jul-18,Max depth (m),Epilimnion,18.6
2355,Canada,2015,13-Jul-15,Max depth (m),Epilimnion,7
2384,North Little,2015,27-Jul-15,Max depth (m),Epilimnion,8.5
2450,Rider,2016,6-Jul-16,Max depth (m),Epilimnion,4.87
2498,Banning,2016,1-Aug-16,Max depth (m),Epilimnion,4.57
2545,Webster,2017,26-Jun-17,Max depth (m),Epilimnion,14.5
2602,Golden,2017,31-Jul-17,Max depth (m),Epilimnion,8.5
2393,Grouse Ridge,2015,29-Jul-15,Max depth (m),Epilimnion,8.6
2441,Westler,2016,27-Jun-16,Max depth (m),Epilimnion,9.75
2461,Lake of the Woods,2016,12-Jul-16,Max depth (m),Epilimnion,13.41
2472,Spurgeon Hollow,2016,19-Jul-16,Max depth (m),Epilimnion,5.18
2488,Robinson,2016,26-Jul-16,Max depth (m),Epilimnion,14.02
2541,Rider,2017,21-Jun-17,Max depth (m),Epilimnion,5.4
2666,Thomas,2018,9-Jul-18,Max depth (m),Epilimnion,13.7
2444,Miller (Chain-O),2016,28-Jun-16,Max depth (m),Epilimnion,8.84
2451,Webster,2016,5-Jul-16,Max depth (m),Epilimnion,14.3
2495,Prairie Creek Reservoir,2016,3-Aug-16,Max depth (m),Epilimnion,8.84
2508,Ball,2016,8-Aug-16,Max depth (m),Epilimnion,19.8
2639,Duely,2018,26-Jun-18,Max depth (m),Epilimnion,5.8
2665,Kings,2018,9-Jul-18,Max depth (m),Epilimnion,9.5
2328,Shriner,2015,30-Jun-15,Max depth (m),Epilimnion,22.4
2336,Round,2015,30-Jun-15,Max depth (m),Epilimnion,19.6
2341,Hindman,2015,7-Jul-15,Max depth (m),Epilimnion,6
2456,Bear,2016,6-Jul-16,Max depth (m),Epilimnion,16.7
2523,Steinbarger,2016,16-Aug-16,Max depth (m),Epilimnion,11.3
2538,Story (Upper),2017,19-Jun-17,Max depth (m),Epilimnion,8.3
2647,Port Mitchell,2018,26-Jun-18,Max depth (m),Epilimnion,9.7
2652,Prides Creek,2018,2-Jul-18,Max depth (m),Epilimnion,8.3
2352,Fish (Upper),2015,14-Jul-15,Max depth (m),Epilimnion,7.1
2372,Nauvoo,2015,20-Jul-15,Max depth (m),Epilimnion,9
2515,University,2016,10-Aug-16,Max depth (m),Epilimnion,10.3
2577,Oak,2017,17-Jul-17,Max depth (m),Epilimnion,3.5
2580,Crosley,2017,17-Jul-17,Max depth (m),Epilimnion,6.1
2597,Sylvan,2017,11-Jul-17,Max depth (m),Epilimnion,9.4
2636,Golden,2018,25-Jun-18,Max depth (m),Epilimnion,9.2
2644,Hogback,2018,25-Jun-18,Max depth (m),Epilimnion,7.9
2680,Nauvoo,2018,16-Jul-18,Max depth (m),Epilimnion,8.3
2386,Prairie Creek Reservoir,2015,27-Jul-15,Max depth (m),Epilimnion,9
2494,Eagle Creek Reservoir,2016,3-Aug-16,Max depth (m),Epilimnion,13.1
2655,Scales,2018,2-Jul-18,Max depth (m),Epilimnion,5.2
2692,Webster,2018,24-Jul-18,Max depth (m),Epilimnion,15.02
2329,Crane,2015,30-Jun-15,Max depth (m),Epilimnion,10.9
2333,Martin,2015,29-Jun-15,Max depth (m),Epilimnion,17.5
2490,Sawmill,2016,26-Jul-16,Max depth (m),Epilimnion,7.47
2614,Mississinewa Reservoir,2017,8-Aug-17,Max depth (m),Epilimnion,21.6
2401,Geist Reservoir,2015,5-Aug-15,Max depth (m),Epilimnion,7.2
2416,Manitou,2015,10-Aug-15,Max depth (m),Epilimnion,13.7
2476,Ferdinand City Old,2016,18-Jul-16,Max depth (m),Epilimnion,5.5
2573,Miller (Chain-O),2017,17-Jul-17,Max depth (m),Epilimnion,7.3
2575,Dock,2017,17-Jul-17,Max depth (m),Epilimnion,6.7
2592,Steinbarger,2017,24-Jul-17,Max depth (m),Epilimnion,11.9
2710,Prarie Creek Res.,2018,30-Jul-18,Max depth (m),Epilimnion,8.8
2334,Bear,2015,29-Jun-15,Max depth (m),Epilimnion,17.2
2343,Royer,2015,6-Jul-15,Max depth (m),Epilimnion,17.7
2462,Gilbert,2016,12-Jul-16,Max depth (m),Epilimnion,8.84
2581,Versailles,2017,17-Jul-17,Max depth (m),Epilimnion,4.2
2582,Molenkramer Res,2017,17-Jul-17,Max depth (m),Epilimnion,1.8
2609,Sawmill,2017,7-Aug-17,Max depth (m),Epilimnion,7.7
2685,Sand,2018,17-Jul-18,Max depth (m),Epilimnion,15.9
2699,Shakamak,2018,26-Jul-18,Max depth (m),Epilimnion,6.7
2520,Bartley,2016,16-Aug-16,Max depth (m),Epilimnion,9.3
2583,Bischoff Res.,2017,17-Jul-17,Max depth (m),Epilimnion,6.3
2585,Woods (Big Blue #3),2017,17-Jul-17,Max depth (m),Epilimnion,4.2
2590,Nasby Mill Pond,2017,24-Jul-17,Max depth (m),Epilimnion,1.5
2669,Potato Cr. (Worster),2018,9-Jul-18,Max depth (m),Epilimnion,5.4
2695,Little Chapman,2018,24-Jul-18,Max depth (m),Epilimnion,9.2
2706,Starve Hollow,2018,30-Jul-18,Max depth (m),Epilimnion,4.9
2709,Middlefork Res.,2018,30-Jul-18,Max depth (m),Epilimnion,9.7
2376,Red Pine,2015,22-Jul-15,Max depth (m),Epilimnion,3.65
2419,Cagles Mill (Cataract),2015,11-Aug-15,Max depth (m),Epilimnion,12.5
2471,Brush Creek Reservoir,2016,19-Jul-16,Max depth (m),Epilimnion,7.62
2486,Shaffer,2016,25-Jul-16,Max depth (m),Epilimnion,5.7
2487,Freeman,2016,25-Jul-16,Max depth (m),Epilimnion,10.52
2373,Ridinger,2015,21-Jul-15,Max depth (m),Epilimnion,12
2387,St. Joseph Reservoir,2015,27-Jul-15,Max depth (m),Epilimnion,3
2418,Mansfield Reservoir (Hardin),2015,11-Aug-15,Max depth (m),Epilimnion,18.5
2457,Wolf,2016,11-Jul-16,Max depth (m),Epilimnion,4.72
2519,Crane,2016,16-Aug-16,Max depth (m),Epilimnion,10.8
2546,Fish,2017,26-Jun-17,Max depth (m),Epilimnion,24.8
2591,Waldron,2017,24-Jul-17,Max depth (m),Epilimnion,13.7
2594,Loon,2017,25-Jul-17,Max depth (m),Epilimnion,28.4
2650,Baugher,2018,26-Jun-18,Max depth (m),Epilimnion,10.7
2703,Big Fry,2018,26-Jul-18,Max depth (m),Epilimnion,3.3
2713,Cagles Mill (Cataract),2018,31-Jul-18,Max depth (m),Epilimnion,10.7
2584,Manlove,2017,17-Jul-17,Max depth (m),Epilimnion,2.9
2569,Riddles,2017,17-Jul-17,Max depth (m),Epilimnion,5.8
2697,Little Pike,2018,24-Jul-18,Max depth (m),Epilimnion,3.1
2510,Lemon,2016,10-Aug-16,Max depth (m),Epilimnion,7.6
2633,Fish,2018,25-Jun-18,Max depth (m),Epilimnion,8.1
2696,Pike,2018,24-Jul-18,Max depth (m),Epilimnion,9.9
2330,Port Mitchell,2015,30-Jun-15,Max depth (m),Epilimnion,9.9
2381,Carr,2015,28-Jul-15,Max depth (m),Epilimnion,11.5
2447,McClures,2016,28-Jun-16,Max depth (m),Epilimnion,8.69
2503,Palestine,2016,1-Aug-16,Max depth (m),Epilimnion,8.23
2556,Dale Reservoir,2017,10-Jul-17,Max depth (m),Epilimnion,5.8
2668,Riddles,2018,9-Jul-18,Max depth (m),Epilimnion,5.6
2702,Impoundment No. 26,2018,26-Jul-18,Max depth (m),Epilimnion,2.8
2342,Shipshewana,2015,6-Jul-15,Max depth (m),Epilimnion,4.7
2371,Mud (Chain of Lakes),2015,21-Jul-15,Max depth (m),Epilimnion,6
2415,King,2015,10-Aug-15,Max depth (m),Epilimnion,9.75
2445,Muncie,2016,28-Jun-16,Max depth (m),Epilimnion,8.23
2459,George (Hobart),2016,11-Jul-16,Max depth (m),Epilimnion,2.13
2481,Green Valley,2016,27-Jul-16,Max depth (m),Epilimnion,4.88
2497,Sellers,2016,1-Aug-16,Max depth (m),Epilimnion,6.1
2675,J.C. Murphy,2018,10-Jul-18,Max depth (m),Epilimnion,3.4
2460,Cedar,2016,11-Jul-16,Max depth (m),Epilimnion,3.9
2484,Bass,2016,25-Jul-16,Max depth (m),Epilimnion,6.71
2493,Cagles Mill (Cataract),2016,3-Aug-16,Max depth (m),Epilimnion,11.7
2595,Robinson,2017,25-Jul-17,Max depth (m),Epilimnion,15.4
2637,Steinbarger,2018,26-Jun-18,Max depth (m),Epilimnion,12
2480,Sullivan,2016,27-Jul-16,Max depth (m),Epilimnion,6.1
2686,Bowen,2018,17-Jul-18,Max depth (m),Epilimnion,18.8
2707,Versailles,2018,30-Jul-18,Max depth (m),Epilimnion,4.9
2339,Loon,2015,7-Jul-15,Max depth (m),Epilimnion,29.2
2656,Ferdinand City New,2018,2-Jul-18,Max depth (m),Epilimnion,4.3
2708,Woods (Big Blue #3),2018,30-Jul-18,Max depth (m),Epilimnion,4.3
2338,Larwill,2015,7-Jul-15,Max depth (m),Epilimnion,11.2
2417,Waveland,2015,11-Aug-15,Max depth (m),Epilimnion,5
2496,Molenkramer Reservoir,2016,3-Aug-16,Max depth (m),Epilimnion,2.13
2612,Bass,2017,8-Aug-17,Max depth (m),Epilimnion,7
2671,Tamarack,2018,10-Jul-18,Max depth (m),Epilimnion,1.5
2340,Little Bause,2015,7-Jul-15,Max depth (m),Epilimnion,5
2358,Cedar,2015,13-Jul-15,Max depth (m),Epilimnion,4.2
2712,Waveland,2018,31-Jul-18,Max depth (m),Epilimnion,6
2380,Willow,2015,22-Jul-15,Max depth (m),Epilimnion,9.75
2403,Scales,2015,3-Aug-15,Max depth (m),Epilimnion,6.25
2404,Schlamm,2015,3-Aug-15,Max depth (m),Epilimnion,6.9
2405,John Hay,2015,3-Aug-15,Max depth (m),Epilimnion,7.9
2406,Starve Hollow,2015,3-Aug-15,Max depth (m),Epilimnion,4.27
2407,Brush Creek Reservoir,2015,3-Aug-15,Max depth (m),Epilimnion,7.62
2408,Huntingburg City,2015,4-Aug-15,Max depth (m),Epilimnion,6.1
2409,White Oak #2,2015,4-Aug-15,Max depth (m),Epilimnion,5.18
2410,Crystal,2015,4-Aug-15,Max depth (m),Epilimnion,10.97
2411,Kickapoo,2015,4-Aug-15,Max depth (m),Epilimnion,11.6
2412,Shakamak,2015,4-Aug-15,Max depth (m),Epilimnion,6.6
2435,North Twin,2016,15-Jun-16,Max depth (m),Epilimnion,NA
2436,North Twin,2016,15-Jun-16,Max depth (m),Epilimnion,NA
2437,North Twin,2016,15-Jun-16,Max depth (m),Epilimnion,NA
2663,Fry,2018,3-Jul-18,Max depth (m),Epilimnion,NA
2453,South Twin,2016,5-Jul-16,Max depth (m),Epilimnion,NA
2477,Ferdinand City New,2016,18-Jul-16,Max depth (m),Epilimnion,4.3
2548,Simonton,2017,28-Jun-17,Max depth (m),Epilimnion,7.3
2549,Hunter,2017,28-Jun-17,Max depth (m),Epilimnion,8.8
2550,Fish,2017,28-Jun-17,Max depth (m),Epilimnion,8.3
2551,Banning,2017,28-Jun-17,Max depth (m),Epilimnion,4.7
2552,Little Barbee,2017,28-Jun-17,Max depth (m),Epilimnion,7.1
2558,Benefiel,2017,11-Jul-17,Max depth (m),Epilimnion,9.1
2673,Mink,2018,10-Jul-18,Max depth (m),Epilimnion,NA
2651,Robinson,2018,26-Jun-18,Max depth (m),Epilimnion,15.2
2616,Airline,2017,11-Jul-17,Secchi depth (m),Epilimnion,6.3
2467,Gambill,2016,20-Jul-16,Secchi depth (m),Epilimnion,8.85
2570,Eagle,2017,17-Jul-17,Secchi depth (m),Epilimnion,2.9
2559,Hale,2017,10-Jul-17,Secchi depth (m),Epilimnion,4
2576,Deam,2017,17-Jul-17,Secchi depth (m),Epilimnion,1.9
2439,Gage,2016,27-Jun-16,Secchi depth (m),Epilimnion,3.2
2526,Nasby Mill Pond,2016,15-Aug-16,Secchi depth (m),Epilimnion,1.55
2555,Chrisney,2017,10-Jul-17,Secchi depth (m),Epilimnion,2.6
2571,Price,2017,17-Jul-17,Secchi depth (m),Epilimnion,3.1
2311,Griffy,2015,30-Apr-15,Secchi depth (m),Epilimnion,5.2
2363,Gambill,2015,15-Jul-15,Secchi depth (m),Epilimnion,8.7
2402,Boones Pond,2015,5-Aug-15,Secchi depth (m),Epilimnion,3.1
2525,George,2016,15-Aug-16,Secchi depth (m),Epilimnion,7.15
2603,McClish,2017,31-Jul-17,Secchi depth (m),Epilimnion,2.2
2468,Mayfield,2016,20-Jul-16,Secchi depth (m),Epilimnion,5.1
2475,Celina,2016,18-Jul-16,Secchi depth (m),Epilimnion,3.2
2565,Hammond,2017,12-Jul-17,Secchi depth (m),Epilimnion,5.7
2346,Green,2015,6-Jul-15,Secchi depth (m),Epilimnion,1.3
2362,Turtle,2015,15-Jul-15,Secchi depth (m),Epilimnion,3.6
2378,Todd,2015,22-Jul-15,Secchi depth (m),Epilimnion,5.8
2388,Summit,2015,27-Jul-15,Secchi depth (m),Epilimnion,6.2
2560,Mayfield,2017,11-Jul-17,Secchi depth (m),Epilimnion,4.7
2621,Griffy,2017,15-Aug-17,Secchi depth (m),Epilimnion,3.9
2653,"Twin Pitts, East",2018,2-Jul-18,Secchi depth (m),Epilimnion,3.4
2676,Gooseneck,2018,16-Jul-18,Secchi depth (m),Epilimnion,3
2677,"Failing ""Gentian""",2018,16-Jul-18,Secchi depth (m),Epilimnion,3.1
2705,Scott,2018,26-Jul-18,Secchi depth (m),Epilimnion,4.2
2504,Pretty,2016,2-Aug-16,Secchi depth (m),Epilimnion,4.1
2554,John Hay,2017,10-Jul-17,Secchi depth (m),Epilimnion,4.1
2557,Patoka Reservoir,2017,10-Jul-17,Secchi depth (m),Epilimnion,1.2
2596,Clair,2017,25-Jul-17,Secchi depth (m),Epilimnion,0.9
2600,Crooked,2017,31-Jul-17,Secchi depth (m),Epilimnion,2.1
2660,Bass,2018,3-Jul-18,Secchi depth (m),Epilimnion,4
2667,Lawrence,2018,9-Jul-18,Secchi depth (m),Epilimnion,3.3
2374,Goodman,2015,22-Jul-15,Secchi depth (m),Epilimnion,3.1
2469,Redbud,2016,20-Jul-16,Secchi depth (m),Epilimnion,3.8
2482,Star,2016,27-Jul-16,Secchi depth (m),Epilimnion,3.6
2566,White Pine,2017,12-Jul-17,Secchi depth (m),Epilimnion,3.1
2359,T Lake,2015,15-Jul-15,Secchi depth (m),Epilimnion,2.5
2438,Silver,2016,27-Jun-16,Secchi depth (m),Epilimnion,3.6
2470,Hackberry,2016,20-Jul-16,Secchi depth (m),Epilimnion,4.9
2478,Chrisney,2016,18-Jul-16,Secchi depth (m),Epilimnion,1.3
2479,Scheister,2016,27-Jul-16,Secchi depth (m),Epilimnion,4.7
2491,Kuhn,2016,26-Jul-16,Secchi depth (m),Epilimnion,3.1
2502,South Twin,2016,2-Aug-16,Secchi depth (m),Epilimnion,1.8
2593,Crooked,2017,25-Jul-17,Secchi depth (m),Epilimnion,4.2
2360,Bobcat,2015,15-Jul-15,Secchi depth (m),Epilimnion,2.7
2366,Bass,2015,15-Jul-15,Secchi depth (m),Epilimnion,4.3
2389,Wawasee,2015,28-Jul-15,Secchi depth (m),Epilimnion,2.4
2443,Atwood,2016,28-Jun-16,Secchi depth (m),Epilimnion,1.65
2452,South Twin,2016,5-Jul-16,Secchi depth (m),Epilimnion,1.95
2466,Chapel pit,2016,20-Jul-16,Secchi depth (m),Epilimnion,2.75
2474,Springs Valley (Tucker),2016,18-Jul-16,Secchi depth (m),Epilimnion,3.7
2516,North Twin,2016,13-Aug-16,Secchi depth (m),Epilimnion,2.4
2563,Horshoe,2017,12-Jul-17,Secchi depth (m),Epilimnion,3.45
2598,Cedar,2017,31-Jul-17,Secchi depth (m),Epilimnion,3.4
