sample_id,lake_name,lake_type,ecoregion_3,year,date_sampled,parameter,value
2410,Crystal,Surface Mine Lake,Interior River Lowland,2015,4-Aug-15,Blue-green Density (cells/mL),211006
2411,Kickapoo,Impoundment,Interior River Lowland,2015,4-Aug-15,Blue-green Density (cells/mL),5328
2412,Shakamak,Impoundment,Interior River Lowland,2015,4-Aug-15,Blue-green Density (cells/mL),26953
2435,North Twin,Natural Lake,MI-IN Till Plain,2016,15-Jun-16,Blue-green Density (cells/mL),NA
2436,North Twin,Natural Lake,MI-IN Till Plain,2016,15-Jun-16,Blue-green Density (cells/mL),NA
2437,North Twin,Natural Lake,MI-IN Till Plain,2016,15-Jun-16,Blue-green Density (cells/mL),NA
2663,Fry,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,Blue-green Density (cells/mL),NA
2453,South Twin,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,Blue-green Density (cells/mL),NA
2477,Ferdinand City New,Impoundment,Interior River,2016,18-Jul-16,Blue-green Density (cells/mL),17308
2548,Simonton,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Blue-green Density (cells/mL),8668
2549,Hunter,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Blue-green Density (cells/mL),53709
2550,Fish,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Blue-green Density (cells/mL),323
2551,Banning,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Blue-green Density (cells/mL),3021
2552,Little Barbee,Natural Lake,MI-IN Till Plain,2017,28-Jun-17,Blue-green Density (cells/mL),6041
2558,Benefiel,Surface Mine Lake,Interior River Lowland,2017,11-Jul-17,Blue-green Density (cells/mL),854
2673,Mink,Natural Lake,Central Corn Belt Plain,2018,10-Jul-18,Blue-green Density (cells/mL),NA
2651,Robinson,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Blue-green Density (cells/mL),NA
2616,Airline,Surface Mine Lake,Interior River Lowland,2017,11-Jul-17,Green Density (NU/L),191538
2467,Gambill,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,Green Density (NU/L),601828
2570,Eagle,Natural Lake,MI-IN Till Plain,2017,17-Jul-17,Green Density (NU/L),385267
2559,Hale,Surface Mine Lake,Interior River Lowland,2017,10-Jul-17,Green Density (NU/L),181605
2576,Deam,Impoundment,Interior River,2017,17-Jul-17,Green Density (NU/L),295516
2439,Gage,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,Green Density (NU/L),423576
2526,Nasby Mill Pond,Impoundment,MI-IN Till Plain,2016,15-Aug-16,Green Density (NU/L),159371
2555,Chrisney,Impoundment,Interior River Lowland,2017,10-Jul-17,Green Density (NU/L),399861
2571,Price,Natural Lake,MI-IN Till Plain,2017,17-Jul-17,Green Density (NU/L),151041
2311,Griffy,Impoundment,Interior River,2015,30-Apr-15,Green Density (NU/L),285311
2363,Gambill,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,Green Density (NU/L),904334
2402,Boones Pond,Surface Mine Lake,Eastern Corn Belt Plain,2015,5-Aug-15,Green Density (NU/L),89160
2525,George,Natural Lake,MI-IN Till Plain,2016,15-Aug-16,Green Density (NU/L),285551
2603,McClish,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),612922
2468,Mayfield,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,Green Density (NU/L),21923
2475,Celina,Impoundment,Interior River,2016,18-Jul-16,Green Density (NU/L),279638
2565,Hammond,Surface Mine Lake,Interior River Lowland,2017,12-Jul-17,Green Density (NU/L),154308
2346,Green,Natural Lake,MI-IN Till Plain,2015,6-Jul-15,Green Density (NU/L),512667
2362,Turtle,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,Green Density (NU/L),1044836
2378,Todd,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,Green Density (NU/L),32125
2388,Summit,Impoundment,Eastern Corn Belt Plain,2015,27-Jul-15,Green Density (NU/L),155510
2560,Mayfield,Surface Mine Lake,Interior River Lowland,2017,11-Jul-17,Green Density (NU/L),402777
2621,Griffy,Impoundment,Interior River,2017,15-Aug-17,Green Density (NU/L),564409
2653,"Twin Pitts, East",Surface Mine Lake,Interior River Lowland,2018,2-Jul-18,Green Density (NU/L),NA
2676,Gooseneck,Natural Lake,MI-IN Till Plain,2018,16-Jul-18,Green Density (NU/L),NA
2677,"Failing ""Gentian""",Natural Lake,MI-IN Till Plain,2018,16-Jul-18,Green Density (NU/L),NA
2705,Scott,Surface Mine Lake,Interior River Lowland,2018,26-Jul-18,Green Density (NU/L),NA
2504,Pretty,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,Green Density (NU/L),406568
2554,John Hay,Impoundment,Interior River,2017,10-Jul-17,Green Density (NU/L),864084
2557,Patoka Reservoir,Impoundment,Interior River,2017,10-Jul-17,Green Density (NU/L),971920
2596,Clair,Surface Mine Lake,Eastern Corn Belt Plain,2017,25-Jul-17,Green Density (NU/L),1803742
2600,Crooked,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),231573
2660,Bass,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,Green Density (NU/L),NA
2667,Lawrence,Natural Lake,MI-IN Till Plain,2018,9-Jul-18,Green Density (NU/L),NA
2374,Goodman,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,Green Density (NU/L),27670
2469,Redbud,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,Green Density (NU/L),918344
2482,Star,Surface Mine Lake,Interior River Lowland,2016,27-Jul-16,Green Density (NU/L),1319562
2566,White Pine,Surface Mine Lake,Interior River Lowland,2017,12-Jul-17,Green Density (NU/L),250453
2359,T Lake,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,Green Density (NU/L),472546
2438,Silver,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,Green Density (NU/L),421279
2470,Hackberry,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,Green Density (NU/L),314469
2478,Chrisney,Impoundment,Interior River Lowland,2016,18-Jul-16,Green Density (NU/L),1794987
2479,Scheister,Surface Mine Lake,Interior River Lowland,2016,27-Jul-16,Green Density (NU/L),871982
2491,Kuhn,Natural Lake,MI-IN Till Plain,2016,26-Jul-16,Green Density (NU/L),677613
2502,South Twin,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,Green Density (NU/L),NA
2593,Crooked,Natural Lake,MI-IN Till Plain,2017,25-Jul-17,Green Density (NU/L),262682
2360,Bobcat,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,Green Density (NU/L),601828
2366,Bass,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,Green Density (NU/L),891597
2389,Wawasee,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,Green Density (NU/L),1212570
2443,Atwood,Natural Lake,MI-IN Till Plain,2016,28-Jun-16,Green Density (NU/L),918345
2452,South Twin,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,Green Density (NU/L),106325
2466,Chapel pit,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,Green Density (NU/L),581767
2474,Springs Valley (Tucker),Impoundment,Interior River,2016,18-Jul-16,Green Density (NU/L),215652
2516,North Twin,Natural Lake,MI-IN Till Plain,2016,13-Aug-16,Green Density (NU/L),156030
2563,Horshoe,Surface Mine Lake,Interior River Lowland,2017,12-Jul-17,Green Density (NU/L),326894
2598,Cedar,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),535089
2599,Barton,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),682240
2648,Little Bause,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Green Density (NU/L),NA
2670,Bass (N. Chain),Natural Lake,MI-IN Till Plain,2018,9-Jul-18,Green Density (NU/L),NA
2394,Yellowwood,Impoundment,Interior River,2015,29-Jul-15,Green Density (NU/L),16390
2455,Lake of the Woods,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,Green Density (NU/L),786387
2463,Maxinkuckee,Natural Lake,MI-IN Till Plain,2016,12-Jul-16,Green Density (NU/L),376450
2572,Goldeneye,Impoundment,MI-IN Till Plain,2017,17-Jul-17,Green Density (NU/L),827444
2606,Upper Long,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),1129526
2610,Lawrence,Natural Lake,MI-IN Till Plain,2017,7-Aug-17,Green Density (NU/L),499094
2646,McClish,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,Green Density (NU/L),NA
2688,Pretty,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,Green Density (NU/L),NA
2344,Blackman,Natural Lake,MI-IN Till Plain,2015,6-Jul-15,Green Density (NU/L),1524630
2368,Goose,Natural Lake,MI-IN Till Plain,2015,21-Jul-15,Green Density (NU/L),574584
2369,Failing,Natural Lake,MI-IN Till Plain,2015,20-Jul-15,Green Density (NU/L),25076
2440,Beaver Dam,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,Green Density (NU/L),119662
2506,Story (Lower),Natural Lake,MI-IN Till Plain,2016,8-Aug-16,Green Density (NU/L),646408
2605,Latta,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),910626
2654,"Twin Pitts, West",Surface Mine Lake,Interior River Lowland,2018,2-Jul-18,Green Density (NU/L),NA
2682,Goshen Dam Pond,Impoundment,MI-IN Till Plain,2018,17-Jul-18,Green Density (NU/L),NA
2701,Chapel Pit,Surface Mine Lake,Interior River Lowland,2018,26-Jul-18,Green Density (NU/L),NA
2714,Scheister,Surface Mine Lake,Interior River Lowland,2018,31-Jul-18,Green Density (NU/L),NA
2350,Bass (N.Chain),Natural Lake,MI-IN Till Plain,2015,14-Jul-15,Green Density (NU/L),1132327
2385,Oswego,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,Green Density (NU/L),2032839
2390,Webster,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,Green Density (NU/L),1230403
2500,Rothenberger,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,Green Density (NU/L),1208331
2522,Hunter,Natural Lake,MI-IN Till Plain,2016,15-Aug-16,Green Density (NU/L),568393
2564,West,Surface Mine Lake,Interior River Lowland,2017,12-Jul-17,Green Density (NU/L),332729
2567,Long,Natural Lake,Central Corn Belt Plain,2017,17-Jul-17,Green Density (NU/L),682971
2568,Loomis,Natural Lake,Central Corn Belt Plain,2017,17-Jul-17,Green Density (NU/L),774909
2587,Jimmerson,Natural Lake,MI-IN Till Plain,2017,24-Jul-17,Green Density (NU/L),716402
2678,Pleasant,Natural Lake,MI-IN Till Plain,2018,16-Jul-18,Green Density (NU/L),NA
2679,Syl-Van,Natural Lake,MI-IN Till Plain,2018,16-Jul-18,Green Density (NU/L),NA
2698,University,Impoundment,Interior River,2018,25-Jul-18,Green Density (NU/L),NA
2365,Hale,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,Green Density (NU/L),568389
2464,Holem,Natural Lake,MI-IN Till Plain,2016,12-Jul-16,Green Density (NU/L),4030012
2489,Knapp,Natural Lake,MI-IN Till Plain,2016,26-Jul-16,Green Density (NU/L),1141244
2509,Hamiliton,Natural Lake,MI-IN Till Plain,2016,8-Aug-16,Green Density (NU/L),282339
2542,Mongo Mill Pond,Natural Lake,MI-IN Till Plain,2017,21-Jun-17,Green Density (NU/L),174029
2632,George,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,Green Density (NU/L),NA
2658,Bobcat,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,Green Density (NU/L),NA
2689,Big Long,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,Green Density (NU/L),NA
2717,Redbud,Surface Mine Lake,Interior River Lowland,2018,7-Aug-18,Green Density (NU/L),NA
2718,Locust,Surface Mine Lake,Interior River Lowland,2018,7-Aug-18,Green Density (NU/L),NA
2353,Hog,Natural Lake,MI-IN Till Plain,2015,14-Jul-15,Green Density (NU/L),258564
2361,Skunk,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,Green Density (NU/L),2202244
2377,Sycamore,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,Green Density (NU/L),NA
2578,Schlamm,Impoundment,Interior River,2017,17-Jul-17,Green Density (NU/L),2504225
2681,Latta,Natural Lake,MI-IN Till Plain,2018,16-Jul-18,Green Density (NU/L),NA
2690,Dallas,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,Green Density (NU/L),NA
2335,Atwood,Impoundment,NA,2015,29-Jun-15,Green Density (NU/L),936176
2379,Trimble,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,Green Density (NU/L),NA
2446,Tippecanoe,Natural Lake,MI-IN Till Plain,2016,28-Jun-16,Green Density (NU/L),1153503
2473,Elk Creek #9,Impoundment,Interior River,2016,19-Jul-16,Green Density (NU/L),4030013
2539,Atwood,Natural Lake,MI-IN Till Plain,2017,19-Jun-17,Green Density (NU/L),775532
2574,Bowen,Natural Lake,MI-IN Till Plain,2017,17-Jul-17,Green Density (NU/L),669835
2588,Snow,Natural Lake,MI-IN Till Plain,2017,24-Jul-17,Green Density (NU/L),236413
2643,Silver,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,Green Density (NU/L),NA
2659,Skunk,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,Green Density (NU/L),NA
2700,Clear,Surface Mine Lake,Interior River Lowland,2018,26-Jul-18,Green Density (NU/L),NA
2716,Spencer,Surface Mine Lake,Interior River Lowland,2018,6-Aug-18,Green Density (NU/L),NA
2356,Long,Natural Lake,Central Corn Belt Plain,2015,13-Jul-15,Green Density (NU/L),1337395
2382,Center,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,Green Density (NU/L),820269
2458,Long,Natural Lake,Central Corn Belt Plain,2016,11-Jul-16,Green Density (NU/L),280853
2485,Fletcher,Natural Lake,MI-IN Till Plain,2016,25-Jul-16,Green Density (NU/L),684747
2499,Goldeneye,Impoundment,MI-IN Till Plain,2016,1-Aug-16,Green Density (NU/L),1408722
2604,Adams,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),2232787
2607,Kiser,Natural Lake,MI-IN Till Plain,2017,7-Aug-17,Green Density (NU/L),1260868
2634,Big Otter,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,Green Density (NU/L),NA
2640,Gordy,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Green Density (NU/L),NA
2694,Big Chapman,Natural Lake,MI-IN Till Plain,2018,24-Jul-18,Green Density (NU/L),NA
2332,Oliver,Natural Lake,MI-IN Till Plain,2015,29-Jun-15,Green Density (NU/L),686530
2442,Dallas,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,Green Density (NU/L),2092691
2454,Still,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,Green Density (NU/L),21398
2505,Bixler,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,Green Density (NU/L),NA
2547,Engle,Natural Lake,MI-IN Till Plain,2017,26-Jun-17,Green Density (NU/L),485959
2553,Tipsaw,Impoundment,Interior River,2017,5-Jul-17,Green Density (NU/L),661081
2642,Loon,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,Green Density (NU/L),NA
2687,Brokesha,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,Green Density (NU/L),NA
2693,Tippecanoe,Natural Lake,MI-IN Till Plain,2018,24-Jul-18,Green Density (NU/L),NA
2704,Fry,Surface Mine Lake,NA,2018,26-Jul-18,Green Density (NU/L),NA
2331,Otter,Natural Lake,MI-IN Till Plain,2015,30-Jun-15,Green Density (NU/L),1034252
2370,Marsh,Natural Lake,MI-IN Till Plain,2015,20-Jul-15,Green Density (NU/L),187236
2375,Redbud,Surface Mine Lake,Interior River Lowland,2015,22-Jul-15,Green Density (NU/L),NA
2449,Upper Long,Natural Lake,MI-IN Till Plain,2016,6-Jul-16,Green Density (NU/L),3343487
2514,Monroe (Lower),Impoundment,Interior River,2016,10-Aug-16,Green Density (NU/L),579538
2524,Simonton,Natural Lake,MI-IN Till Plain,2016,15-Aug-16,Green Density (NU/L),543874
2544,Henry,Natural Lake,MI-IN Till Plain,2017,21-Jun-17,Green Density (NU/L),336916
2561,Chapel Pit,Surface Mine Lake,Interior River Lowland,2017,11-Jul-17,Green Density (NU/L),446558
2589,Pleasant,Natural Lake,MI-IN Till Plain,2017,24-Jul-17,Green Density (NU/L),262683
2601,Otter,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),316188
2608,Big Chapman,Natural Lake,MI-IN Till Plain,2017,7-Aug-17,Green Density (NU/L),1357183
2611,Mill Pond,Natural Lake,MI-IN Till Plain,2017,7-Aug-17,Green Density (NU/L),770530
2337,Big Turkey,Natural Lake,MI-IN Till Plain,2015,29-Jun-15,Green Density (NU/L),1063229
2367,Goldeneye,Impoundment,MI-IN Till Plain,2015,21-Jul-15,Green Density (NU/L),944534
2483,Skunk,Surface Mine Lake,Interior River Lowland,2016,27-Jul-16,Green Density (NU/L),3967601
2501,Nauvoo,Natural Lake,MI-IN Till Plain,2016,2-Aug-16,Green Density (NU/L),1034251
2521,Diamond,Natural Lake,MI-IN Till Plain,2016,16-Aug-16,Green Density (NU/L),120367
2540,Westler,Natural Lake,MI-IN Till Plain,2017,19-Jun-17,Green Density (NU/L),412788
2613,Hartz,Natural Lake,MI-IN Till Plain,2017,8-Aug-17,Green Density (NU/L),630435
2615,Mansfield Reservoir (Hardin),Impoundment,Interior River Lowland,2017,8-Aug-17,Green Density (NU/L),4307967
2672,Canada,Natural Lake,Central Corn Belt Plain,2018,10-Jul-18,Green Density (NU/L),NA
2684,Upper Long,Natural Lake,MI-IN Till Plain,2018,17-Jul-18,Green Density (NU/L),NA
2691,Syracuse,Natural Lake,MI-IN Till Plain,2018,23-Jul-18,Green Density (NU/L),NA
2715,Stump Jumper,Surface Mine Lake,Interior River Lowland,2018,31-Jul-18,Green Density (NU/L),NA
2345,Loon,Natural Lake,MI-IN Till Plain,2015,6-Jul-15,Green Density (NU/L),2023924
2351,Fish (Lower),Natural Lake,MI-IN Till Plain,2015,14-Jul-15,Green Density (NU/L),38211
2357,Clear (LaPorte),Natural Lake,MI-IN Till Plain,2015,13-Jul-15,Green Density (NU/L),1845605
2364,Hackberry,Surface Mine Lake,Interior River Lowland,2015,15-Jul-15,Green Density (NU/L),133740
2579,Starve Hollow,Impoundment,Eastern Corn Belt Plain,2017,17-Jul-17,Green Density (NU/L),927111
2638,Engle,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Green Density (NU/L),NA
2649,Knapp,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Green Density (NU/L),NA
2657,Fox,Surface Mine Lake,Interior River Lowland,2018,3-Jul-18,Green Density (NU/L),NA
2347,Big Otter,Natural Lake,MI-IN Till Plain,2015,7-Jul-15,Green Density (NU/L),982985
2448,Hoffman,Natural Lake,MI-IN Till Plain,2016,6-Jul-16,Green Density (NU/L),1274982
2465,Lower Fry,Surface Mine Lake,Interior River Lowland,2016,20-Jul-16,Green Density (NU/L),508209
2507,Story (Upper),Natural Lake,MI-IN Till Plain,2016,8-Aug-16,Green Density (NU/L),966570
2586,Trout,Surface Mine Lake,Interior River Lowland,2017,19-Jul-17,Green Density (NU/L),223764
2620,Brookville,Impoundment,Eastern Corn Belt Plain,2017,15-Aug-17,Green Density (NU/L),963163
2635,Little Otter,Natural Lake,MI-IN Till Plain,2018,25-Jun-18,Green Density (NU/L),NA
2674,Loomis,Natural Lake,Central Corn Belt Plain,2018,10-Jul-18,Green Density (NU/L),NA
2349,Hartz,Natural Lake,MI-IN Till Plain,2015,14-Jul-15,Green Density (NU/L),91947
2383,James,Natural Lake,MI-IN Till Plain,2015,28-Jul-15,Green Density (NU/L),1818856
2543,Big Turkey,Natural Lake,MI-IN Till Plain,2017,21-Jun-17,Green Density (NU/L),419444
2683,Rothenberger,Natural Lake,MI-IN Till Plain,2018,17-Jul-18,Green Density (NU/L),NA
2711,Mississinewa Res.,Impoundment,Eastern Corn Belt Plain,2018,31-Jul-18,Green Density (NU/L),NA
2355,Canada,Natural Lake,Central Corn Belt Plain,2015,13-Jul-15,Green Density (NU/L),115908
2384,North Little,Natural Lake,MI-IN Till Plain,2015,27-Jul-15,Green Density (NU/L),160488
2450,Rider,Natural Lake,MI-IN Till Plain,2016,6-Jul-16,Green Density (NU/L),1043168
2498,Banning,Natural Lake,MI-IN Till Plain,2016,1-Aug-16,Green Density (NU/L),1435469
2545,Webster,Natural Lake,MI-IN Till Plain,2017,26-Jun-17,Green Density (NU/L),516605
2602,Golden,Natural Lake,MI-IN Till Plain,2017,31-Jul-17,Green Density (NU/L),1147039
2393,Grouse Ridge,Impoundment,Eastern Corn Belt Plain,2015,29-Jul-15,Green Density (NU/L),713277
2441,Westler,Natural Lake,MI-IN Till Plain,2016,27-Jun-16,Green Density (NU/L),3102754
2461,Lake of the Woods,Natural Lake,MI-IN Till Plain,2016,12-Jul-16,Green Density (NU/L),1321347
2472,Spurgeon Hollow,Impoundment,Interior River,2016,19-Jul-16,Green Density (NU/L),1417638
2488,Robinson,Natural Lake,MI-IN Till Plain,2016,26-Jul-16,Green Density (NU/L),NA
2541,Rider,Natural Lake,MI-IN Till Plain,2017,21-Jun-17,Green Density (NU/L),740762
2666,Thomas,Natural Lake,MI-IN Till Plain,2018,9-Jul-18,Green Density (NU/L),NA
2444,Miller (Chain-O),Natural Lake,MI-IN Till Plain,2016,28-Jun-16,Green Density (NU/L),918344
2451,Webster,Natural Lake,MI-IN Till Plain,2016,5-Jul-16,Green Density (NU/L),NA
2495,Prairie Creek Reservoir,Impoundment,Eastern Corn Belt Plain,2016,3-Aug-16,Green Density (NU/L),205068
2508,Ball,Natural Lake,MI-IN Till Plain,2016,8-Aug-16,Green Density (NU/L),401219
2639,Duely,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Green Density (NU/L),NA
2665,Kings,Natural Lake,MI-IN Till Plain,2018,9-Jul-18,Green Density (NU/L),NA
2328,Shriner,Natural Lake,MI-IN Till Plain,2015,30-Jun-15,Green Density (NU/L),601828
2336,Round,Natural Lake,MI-IN Till Plain,2015,30-Jun-15,Green Density (NU/L),8916
2341,Hindman,Natural Lake,MI-IN Till Plain,2015,7-Jul-15,Green Density (NU/L),900512
2456,Bear,Natural Lake,MI-IN Till Plain,2016,6-Jul-16,Green Density (NU/L),1105580
2523,Steinbarger,Natural Lake,MI-IN Till Plain,2016,16-Aug-16,Green Density (NU/L),588454
2538,Story (Upper),Natural Lake,MI-IN Till Plain,2017,19-Jun-17,Green Density (NU/L),243917
2647,Port Mitchell,Natural Lake,MI-IN Till Plain,2018,26-Jun-18,Green Density (NU/L),NA
2652,Prides Creek,Impoundment,Interior River Lowland,2018,2-Jul-18,Green Density (NU/L),NA
